"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","GDPHRWKD","TOT","IDX2010","A","2000",100.150874,
"ITA","GDPHRWKD","TOT","IDX2010","A","2001",100.672664,
"ITA","GDPHRWKD","TOT","IDX2010","A","2002",99.863239,
"ITA","GDPHRWKD","TOT","IDX2010","A","2003",99.152926,
"ITA","GDPHRWKD","TOT","IDX2010","A","2004",100.140151,
"ITA","GDPHRWKD","TOT","IDX2010","A","2005",100.709455,
"ITA","GDPHRWKD","TOT","IDX2010","A","2006",100.716996,
"ITA","GDPHRWKD","TOT","IDX2010","A","2007",100.635201,
"ITA","GDPHRWKD","TOT","IDX2010","A","2008",99.976324,
"ITA","GDPHRWKD","TOT","IDX2010","A","2009",97.799705,
"ITA","GDPHRWKD","TOT","IDX2010","A","2010",100,
"ITA","GDPHRWKD","TOT","IDX2010","A","2011",100.492032,
"ITA","GDPHRWKD","TOT","IDX2010","A","2012",100.174131,
"ITA","GDPHRWKD","TOT","IDX2010","A","2013",101.08686,
"ITA","GDPHRWKD","TOT","IDX2010","A","2014",101.272346,
"ITA","GDPHRWKD","TOT","IDX2010","A","2015",101.49606,
"ITA","GDPHRWKD","TOT","IDX2010","A","2016",101.085454,
"ITA","GDPHRWKD","TOT","IDX2010","A","2017",101.59286,
"JPN","GDPHRWKD","TOT","IDX2010","A","1970",31.660806,
"JPN","GDPHRWKD","TOT","IDX2010","A","1971",32.975145,
"JPN","GDPHRWKD","TOT","IDX2010","A","1972",35.740211,
"JPN","GDPHRWKD","TOT","IDX2010","A","1973",38.221156,
"JPN","GDPHRWKD","TOT","IDX2010","A","1974",39.047733,
"JPN","GDPHRWKD","TOT","IDX2010","A","1975",40.831848,
"JPN","GDPHRWKD","TOT","IDX2010","A","1976",41.79372,
"JPN","GDPHRWKD","TOT","IDX2010","A","1977",43.09115,
"JPN","GDPHRWKD","TOT","IDX2010","A","1978",45.051685,
"JPN","GDPHRWKD","TOT","IDX2010","A","1979",46.972239,
"JPN","GDPHRWKD","TOT","IDX2010","A","1980",48.077003,
"JPN","GDPHRWKD","TOT","IDX2010","A","1981",50.075987,
"JPN","GDPHRWKD","TOT","IDX2010","A","1982",51.364189,
"JPN","GDPHRWKD","TOT","IDX2010","A","1983",52.605933,
"JPN","GDPHRWKD","TOT","IDX2010","A","1984",54.449803,
"JPN","GDPHRWKD","TOT","IDX2010","A","1985",57.398906,
"JPN","GDPHRWKD","TOT","IDX2010","A","1986",58.894075,
"JPN","GDPHRWKD","TOT","IDX2010","A","1987",61.466085,
"JPN","GDPHRWKD","TOT","IDX2010","A","1988",65.007314,
"JPN","GDPHRWKD","TOT","IDX2010","A","1989",67.889463,
"JPN","GDPHRWKD","TOT","IDX2010","A","1990",71.387154,
"JPN","GDPHRWKD","TOT","IDX2010","A","1991",73.550465,
"JPN","GDPHRWKD","TOT","IDX2010","A","1992",74.578336,
"JPN","GDPHRWKD","TOT","IDX2010","A","1993",76.240284,
"JPN","GDPHRWKD","TOT","IDX2010","A","1994",77.194403,
"JPN","GDPHRWKD","TOT","IDX2010","A","1995",79.625943,
"JPN","GDPHRWKD","TOT","IDX2010","A","1996",81.665818,
"JPN","GDPHRWKD","TOT","IDX2010","A","1997",83.141499,
"JPN","GDPHRWKD","TOT","IDX2010","A","1998",84.193881,
"JPN","GDPHRWKD","TOT","IDX2010","A","1999",86.627772,
"JPN","GDPHRWKD","TOT","IDX2010","A","2000",89.14667,
"JPN","GDPHRWKD","TOT","IDX2010","A","2001",90.433465,
"JPN","GDPHRWKD","TOT","IDX2010","A","2002",92.169896,
"JPN","GDPHRWKD","TOT","IDX2010","A","2003",93.477245,
"JPN","GDPHRWKD","TOT","IDX2010","A","2004",95.63376,
"JPN","GDPHRWKD","TOT","IDX2010","A","2005",97.102924,
"JPN","GDPHRWKD","TOT","IDX2010","A","2006",97.304897,
"JPN","GDPHRWKD","TOT","IDX2010","A","2007",98.081732,
"JPN","GDPHRWKD","TOT","IDX2010","A","2008",97.92474,
"JPN","GDPHRWKD","TOT","IDX2010","A","2009",96.836779,
"JPN","GDPHRWKD","TOT","IDX2010","A","2010",100,
"JPN","GDPHRWKD","TOT","IDX2010","A","2011",100.233283,
"JPN","GDPHRWKD","TOT","IDX2010","A","2012",101.170467,
"JPN","GDPHRWKD","TOT","IDX2010","A","2013",103.259424,
"JPN","GDPHRWKD","TOT","IDX2010","A","2014",103.339128,
"JPN","GDPHRWKD","TOT","IDX2010","A","2015",104.892465,
"JPN","GDPHRWKD","TOT","IDX2010","A","2016",105.18157,
"KOR","GDPHRWKD","TOT","IDX2010","A","1970",11.163595,
"KOR","GDPHRWKD","TOT","IDX2010","A","1971",11.633796,
"KOR","GDPHRWKD","TOT","IDX2010","A","1972",11.662902,
"KOR","GDPHRWKD","TOT","IDX2010","A","1973",12.481587,
"KOR","GDPHRWKD","TOT","IDX2010","A","1974",12.840599,
"KOR","GDPHRWKD","TOT","IDX2010","A","1975",13.428335,
"KOR","GDPHRWKD","TOT","IDX2010","A","1976",13.887883,
"KOR","GDPHRWKD","TOT","IDX2010","A","1977",15.274015,
"KOR","GDPHRWKD","TOT","IDX2010","A","1978",15.985175,
"KOR","GDPHRWKD","TOT","IDX2010","A","1979",17.216043,
"KOR","GDPHRWKD","TOT","IDX2010","A","1980",16.916433,
"KOR","GDPHRWKD","TOT","IDX2010","A","1981",17.593228,
"KOR","GDPHRWKD","TOT","IDX2010","A","1982",18.49226,
"KOR","GDPHRWKD","TOT","IDX2010","A","1983",20.630747,
"KOR","GDPHRWKD","TOT","IDX2010","A","1984",22.936728,
"KOR","GDPHRWKD","TOT","IDX2010","A","1985",24.027733,
"KOR","GDPHRWKD","TOT","IDX2010","A","1986",25.545444,
"KOR","GDPHRWKD","TOT","IDX2010","A","1987",27.531957,
"KOR","GDPHRWKD","TOT","IDX2010","A","1988",30.35378,
"KOR","GDPHRWKD","TOT","IDX2010","A","1989",32.386208,
"KOR","GDPHRWKD","TOT","IDX2010","A","1990",35.227854,
"KOR","GDPHRWKD","TOT","IDX2010","A","1991",37.979255,
"KOR","GDPHRWKD","TOT","IDX2010","A","1992",39.885524,
"KOR","GDPHRWKD","TOT","IDX2010","A","1993",41.845479,
"KOR","GDPHRWKD","TOT","IDX2010","A","1994",44.533726,
"KOR","GDPHRWKD","TOT","IDX2010","A","1995",47.310006,
"KOR","GDPHRWKD","TOT","IDX2010","A","1996",50.027408,
"KOR","GDPHRWKD","TOT","IDX2010","A","1997",53.206872,
"KOR","GDPHRWKD","TOT","IDX2010","A","1998",55.575661,
"KOR","GDPHRWKD","TOT","IDX2010","A","1999",60.625731,
"KOR","GDPHRWKD","TOT","IDX2010","A","2000",62.909033,
"KOR","GDPHRWKD","TOT","IDX2010","A","2001",64.820037,
"KOR","GDPHRWKD","TOT","IDX2010","A","2002",68.903293,
"KOR","GDPHRWKD","TOT","IDX2010","A","2003",71.951066,
"KOR","GDPHRWKD","TOT","IDX2010","A","2004",74.995407,
"KOR","GDPHRWKD","TOT","IDX2010","A","2005",78.233552,
"KOR","GDPHRWKD","TOT","IDX2010","A","2006",81.422441,
"KOR","GDPHRWKD","TOT","IDX2010","A","2007",86.299573,
"KOR","GDPHRWKD","TOT","IDX2010","A","2008",91.56366,
"KOR","GDPHRWKD","TOT","IDX2010","A","2009",94.650469,
"KOR","GDPHRWKD","TOT","IDX2010","A","2010",100,
"KOR","GDPHRWKD","TOT","IDX2010","A","2011",102.889167,
"KOR","GDPHRWKD","TOT","IDX2010","A","2012",104.22842,
"KOR","GDPHRWKD","TOT","IDX2010","A","2013",106.291718,
"KOR","GDPHRWKD","TOT","IDX2010","A","2014",108.657606,
"KOR","GDPHRWKD","TOT","IDX2010","A","2015",109.591298,
"KOR","GDPHRWKD","TOT","IDX2010","A","2016",112.515049,
"KOR","GDPHRWKD","TOT","IDX2010","A","2017",117.252238,
"LUX","GDPHRWKD","TOT","IDX2010","A","1970",45.250355,
"LUX","GDPHRWKD","TOT","IDX2010","A","1971",45.09831,
"LUX","GDPHRWKD","TOT","IDX2010","A","1972",47.341173,
"LUX","GDPHRWKD","TOT","IDX2010","A","1973",51.149745,
"LUX","GDPHRWKD","TOT","IDX2010","A","1974",52.554577,
"LUX","GDPHRWKD","TOT","IDX2010","A","1975",49.278321,
"LUX","GDPHRWKD","TOT","IDX2010","A","1976",50.117492,
"LUX","GDPHRWKD","TOT","IDX2010","A","1977",51.674562,
"LUX","GDPHRWKD","TOT","IDX2010","A","1978",54.645031,
"LUX","GDPHRWKD","TOT","IDX2010","A","1979",56.186125,
"LUX","GDPHRWKD","TOT","IDX2010","A","1980",56.806689,
"LUX","GDPHRWKD","TOT","IDX2010","A","1981",57.139355,
"LUX","GDPHRWKD","TOT","IDX2010","A","1982",58.554749,
"LUX","GDPHRWKD","TOT","IDX2010","A","1983",60.70443,
"LUX","GDPHRWKD","TOT","IDX2010","A","1984",64.631723,
"LUX","GDPHRWKD","TOT","IDX2010","A","1985",65.264013,
"LUX","GDPHRWKD","TOT","IDX2010","A","1986",70.479191,
"LUX","GDPHRWKD","TOT","IDX2010","A","1987",71.397556,
"LUX","GDPHRWKD","TOT","IDX2010","A","1988",74.261064,
"LUX","GDPHRWKD","TOT","IDX2010","A","1989",79.3541,
"LUX","GDPHRWKD","TOT","IDX2010","A","1990",80.198889,
"LUX","GDPHRWKD","TOT","IDX2010","A","1991",84.687417,
"LUX","GDPHRWKD","TOT","IDX2010","A","1992",85.013432,
"LUX","GDPHRWKD","TOT","IDX2010","A","1993",86.679552,
"LUX","GDPHRWKD","TOT","IDX2010","A","1994",88.796783,
"LUX","GDPHRWKD","TOT","IDX2010","A","1995",90.975807,
"LUX","GDPHRWKD","TOT","IDX2010","A","1996",89.510561,
"LUX","GDPHRWKD","TOT","IDX2010","A","1997",91.604633,
"LUX","GDPHRWKD","TOT","IDX2010","A","1998",93.337866,
"LUX","GDPHRWKD","TOT","IDX2010","A","1999",96.716766,
"LUX","GDPHRWKD","TOT","IDX2010","A","2000",98.768244,"B"
"LUX","GDPHRWKD","TOT","IDX2010","A","2001",96.794515,
"LUX","GDPHRWKD","TOT","IDX2010","A","2002",97.979172,
"LUX","GDPHRWKD","TOT","IDX2010","A","2003",97.87944,
"LUX","GDPHRWKD","TOT","IDX2010","A","2004",99.147312,
"LUX","GDPHRWKD","TOT","IDX2010","A","2005",101.333981,
"LUX","GDPHRWKD","TOT","IDX2010","A","2006",102.487284,
"LUX","GDPHRWKD","TOT","IDX2010","A","2007",105.413176,
"LUX","GDPHRWKD","TOT","IDX2010","A","2008",99.283936,
"LUX","GDPHRWKD","TOT","IDX2010","A","2009",97.10167,
"LUX","GDPHRWKD","TOT","IDX2010","A","2010",100,
"LUX","GDPHRWKD","TOT","IDX2010","A","2011",99.696771,
"LUX","GDPHRWKD","TOT","IDX2010","A","2012",97.441434,
"LUX","GDPHRWKD","TOT","IDX2010","A","2013",99.546202,
"LUX","GDPHRWKD","TOT","IDX2010","A","2014",100.999136,
"LUX","GDPHRWKD","TOT","IDX2010","A","2015",101.806575,
"LUX","GDPHRWKD","TOT","IDX2010","A","2016",101.242465,
"LUX","GDPHRWKD","TOT","IDX2010","A","2017",99.906326,
"MEX","GDPHRWKD","TOT","IDX2010","A","1991",101.779521,
"MEX","GDPHRWKD","TOT","IDX2010","A","1992",102.303077,
"MEX","GDPHRWKD","TOT","IDX2010","A","1993",101.882287,
"MEX","GDPHRWKD","TOT","IDX2010","A","1994",101.664976,
"MEX","GDPHRWKD","TOT","IDX2010","A","1995",95.357969,
"MEX","GDPHRWKD","TOT","IDX2010","A","1996",96.435788,
"MEX","GDPHRWKD","TOT","IDX2010","A","1997",95.319873,
"MEX","GDPHRWKD","TOT","IDX2010","A","1998",100.934155,
"MEX","GDPHRWKD","TOT","IDX2010","A","1999",99.140476,
"MEX","GDPHRWKD","TOT","IDX2010","A","2000",104.974368,
"MEX","GDPHRWKD","TOT","IDX2010","A","2001",105.685658,
"MEX","GDPHRWKD","TOT","IDX2010","A","2002",100.863351,
"MEX","GDPHRWKD","TOT","IDX2010","A","2003",104.018528,
"MEX","GDPHRWKD","TOT","IDX2010","A","2004",105.449408,
"MEX","GDPHRWKD","TOT","IDX2010","A","2005",103.999893,
"MEX","GDPHRWKD","TOT","IDX2010","A","2006",107.379274,
"MEX","GDPHRWKD","TOT","IDX2010","A","2007",108.849329,
"MEX","GDPHRWKD","TOT","IDX2010","A","2008",105.258069,
"MEX","GDPHRWKD","TOT","IDX2010","A","2009",105.236776,
"MEX","GDPHRWKD","TOT","IDX2010","A","2010",100,"B"
"MEX","GDPHRWKD","TOT","IDX2010","A","2011",102.805566,
"MEX","GDPHRWKD","TOT","IDX2010","A","2012",103.19107,
"MEX","GDPHRWKD","TOT","IDX2010","A","2013",102.697226,
"MEX","GDPHRWKD","TOT","IDX2010","A","2014",105.26914,"E"
"MEX","GDPHRWKD","TOT","IDX2010","A","2015",105.873105,"E"
"MEX","GDPHRWKD","TOT","IDX2010","A","2016",106.590681,"E"
"MEX","GDPHRWKD","TOT","IDX2010","A","2017",107.113126,"E"
"NLD","GDPHRWKD","TOT","IDX2010","A","1970",46.110797,
"NLD","GDPHRWKD","TOT","IDX2010","A","1971",48.476358,
"NLD","GDPHRWKD","TOT","IDX2010","A","1972",50.032502,
"NLD","GDPHRWKD","TOT","IDX2010","A","1973",53.351386,
"NLD","GDPHRWKD","TOT","IDX2010","A","1974",56.979857,
"NLD","GDPHRWKD","TOT","IDX2010","A","1975",58.898603,
"NLD","GDPHRWKD","TOT","IDX2010","A","1976",61.844218,
"NLD","GDPHRWKD","TOT","IDX2010","A","1977",63.754249,
"NLD","GDPHRWKD","TOT","IDX2010","A","1978",65.535441,
"NLD","GDPHRWKD","TOT","IDX2010","A","1979",66.354263,
"NLD","GDPHRWKD","TOT","IDX2010","A","1980",67.38226,
"NLD","GDPHRWKD","TOT","IDX2010","A","1981",67.154449,
"NLD","GDPHRWKD","TOT","IDX2010","A","1982",67.941715,
"NLD","GDPHRWKD","TOT","IDX2010","A","1983",70.65673,
"NLD","GDPHRWKD","TOT","IDX2010","A","1984",72.609907,
"NLD","GDPHRWKD","TOT","IDX2010","A","1985",73.943524,
"NLD","GDPHRWKD","TOT","IDX2010","A","1986",74.954156,
"NLD","GDPHRWKD","TOT","IDX2010","A","1987",75.873423,
"NLD","GDPHRWKD","TOT","IDX2010","A","1988",77.248912,
"NLD","GDPHRWKD","TOT","IDX2010","A","1989",78.824124,
"NLD","GDPHRWKD","TOT","IDX2010","A","1990",79.964988,
"NLD","GDPHRWKD","TOT","IDX2010","A","1991",80.874475,
"NLD","GDPHRWKD","TOT","IDX2010","A","1992",80.777201,
"NLD","GDPHRWKD","TOT","IDX2010","A","1993",82.017012,
"NLD","GDPHRWKD","TOT","IDX2010","A","1994",83.45769,
"NLD","GDPHRWKD","TOT","IDX2010","A","1995",82.229461,
"NLD","GDPHRWKD","TOT","IDX2010","A","1996",82.587641,
"NLD","GDPHRWKD","TOT","IDX2010","A","1997",84.387583,
"NLD","GDPHRWKD","TOT","IDX2010","A","1998",86.3453,
"NLD","GDPHRWKD","TOT","IDX2010","A","1999",88.265868,
"NLD","GDPHRWKD","TOT","IDX2010","A","2000",91.156417,
"NLD","GDPHRWKD","TOT","IDX2010","A","2001",91.894829,
"NLD","GDPHRWKD","TOT","IDX2010","A","2002",92.460598,
"NLD","GDPHRWKD","TOT","IDX2010","A","2003",93.801436,
"NLD","GDPHRWKD","TOT","IDX2010","A","2004",95.462012,
"NLD","GDPHRWKD","TOT","IDX2010","A","2005",97.846441,
"NLD","GDPHRWKD","TOT","IDX2010","A","2006",99.357085,
"NLD","GDPHRWKD","TOT","IDX2010","A","2007",100.172947,
"NLD","GDPHRWKD","TOT","IDX2010","A","2008",100.283341,
"NLD","GDPHRWKD","TOT","IDX2010","A","2009",97.918791,
"NLD","GDPHRWKD","TOT","IDX2010","A","2010",100,
"NLD","GDPHRWKD","TOT","IDX2010","A","2011",100.752269,
"NLD","GDPHRWKD","TOT","IDX2010","A","2012",100.57518,
"NLD","GDPHRWKD","TOT","IDX2010","A","2013",101.278407,
"NLD","GDPHRWKD","TOT","IDX2010","A","2014",102.024611,
"NLD","GDPHRWKD","TOT","IDX2010","A","2015",103.332179,
"NLD","GDPHRWKD","TOT","IDX2010","A","2016",103.587886,
"NLD","GDPHRWKD","TOT","IDX2010","A","2017",104.83848,
"NZL","GDPHRWKD","TOT","IDX2010","A","1970",59.5496,
"NZL","GDPHRWKD","TOT","IDX2010","A","1971",61.203497,
"NZL","GDPHRWKD","TOT","IDX2010","A","1972",63.771025,
"NZL","GDPHRWKD","TOT","IDX2010","A","1973",66.612753,
"NZL","GDPHRWKD","TOT","IDX2010","A","1974",67.750028,
"NZL","GDPHRWKD","TOT","IDX2010","A","1975",65.566796,
"NZL","GDPHRWKD","TOT","IDX2010","A","1976",65.191112,
"NZL","GDPHRWKD","TOT","IDX2010","A","1977",61.808174,
"NZL","GDPHRWKD","TOT","IDX2010","A","1978",62.473184,
"NZL","GDPHRWKD","TOT","IDX2010","A","1979",63.127351,
"NZL","GDPHRWKD","TOT","IDX2010","A","1980",64.05296,
"NZL","GDPHRWKD","TOT","IDX2010","A","1981",66.667826,
"NZL","GDPHRWKD","TOT","IDX2010","A","1982",67.236525,
"NZL","GDPHRWKD","TOT","IDX2010","A","1983",70.380177,
"NZL","GDPHRWKD","TOT","IDX2010","A","1984",71.472371,
"NZL","GDPHRWKD","TOT","IDX2010","A","1985",70.763521,
"NZL","GDPHRWKD","TOT","IDX2010","A","1986",73.10422,
"NZL","GDPHRWKD","TOT","IDX2010","A","1987",69.481387,
"NZL","GDPHRWKD","TOT","IDX2010","A","1988",73.502297,
"NZL","GDPHRWKD","TOT","IDX2010","A","1989",76.874415,
"NZL","GDPHRWKD","TOT","IDX2010","A","1990",79.589345,
"NZL","GDPHRWKD","TOT","IDX2010","A","1991",78.161783,
"NZL","GDPHRWKD","TOT","IDX2010","A","1992",81.101609,
"NZL","GDPHRWKD","TOT","IDX2010","A","1993",83.041807,
"NZL","GDPHRWKD","TOT","IDX2010","A","1994",83.297016,
"NZL","GDPHRWKD","TOT","IDX2010","A","1995",84.166892,
"NZL","GDPHRWKD","TOT","IDX2010","A","1996",84.426396,
"NZL","GDPHRWKD","TOT","IDX2010","A","1997",87.235912,
"NZL","GDPHRWKD","TOT","IDX2010","A","1998",85.844944,
"NZL","GDPHRWKD","TOT","IDX2010","A","1999",86.778024,
"NZL","GDPHRWKD","TOT","IDX2010","A","2000",89.409101,
"NZL","GDPHRWKD","TOT","IDX2010","A","2001",90.971458,
"NZL","GDPHRWKD","TOT","IDX2010","A","2002",92.741653,
"NZL","GDPHRWKD","TOT","IDX2010","A","2003",94.494146,
"NZL","GDPHRWKD","TOT","IDX2010","A","2004",94.148979,
"NZL","GDPHRWKD","TOT","IDX2010","A","2005",94.037472,
"NZL","GDPHRWKD","TOT","IDX2010","A","2006",95.393054,
"NZL","GDPHRWKD","TOT","IDX2010","A","2007",99.109474,
"NZL","GDPHRWKD","TOT","IDX2010","A","2008",95.983823,
"NZL","GDPHRWKD","TOT","IDX2010","A","2009",100.972,
"NZL","GDPHRWKD","TOT","IDX2010","A","2010",100,
"NZL","GDPHRWKD","TOT","IDX2010","A","2011",101.973343,
"NZL","GDPHRWKD","TOT","IDX2010","A","2012",105.656401,
"NZL","GDPHRWKD","TOT","IDX2010","A","2013",103.763724,
"NZL","GDPHRWKD","TOT","IDX2010","A","2014",103.42179,
"NZL","GDPHRWKD","TOT","IDX2010","A","2015",106.332684,
"NZL","GDPHRWKD","TOT","IDX2010","A","2016",105.515178,
"NZL","GDPHRWKD","TOT","IDX2010","A","2017",103.428131,"E"
"NOR","GDPHRWKD","TOT","IDX2010","A","1970",35.760537,
"NOR","GDPHRWKD","TOT","IDX2010","A","1971",37.927549,
"NOR","GDPHRWKD","TOT","IDX2010","A","1972",40.21734,
"NOR","GDPHRWKD","TOT","IDX2010","A","1973",42.082727,
"NOR","GDPHRWKD","TOT","IDX2010","A","1974",43.689632,
"NOR","GDPHRWKD","TOT","IDX2010","A","1975",45.547571,
"NOR","GDPHRWKD","TOT","IDX2010","A","1976",48.136807,
"NOR","GDPHRWKD","TOT","IDX2010","A","1977",49.857553,
"NOR","GDPHRWKD","TOT","IDX2010","A","1978",52.062413,
"NOR","GDPHRWKD","TOT","IDX2010","A","1979",54.320776,
"NOR","GDPHRWKD","TOT","IDX2010","A","1980",55.472082,
"NOR","GDPHRWKD","TOT","IDX2010","A","1981",55.994951,
"NOR","GDPHRWKD","TOT","IDX2010","A","1982",56.509658,
"NOR","GDPHRWKD","TOT","IDX2010","A","1983",59.080966,
"NOR","GDPHRWKD","TOT","IDX2010","A","1984",62.391832,
"NOR","GDPHRWKD","TOT","IDX2010","A","1985",64.328992,
"NOR","GDPHRWKD","TOT","IDX2010","A","1986",64.988201,
"NOR","GDPHRWKD","TOT","IDX2010","A","1987",65.985172,
"NOR","GDPHRWKD","TOT","IDX2010","A","1988",66.060743,
"NOR","GDPHRWKD","TOT","IDX2010","A","1989",68.831145,
"NOR","GDPHRWKD","TOT","IDX2010","A","1990",71.159033,
"NOR","GDPHRWKD","TOT","IDX2010","A","1991",74.217611,
"NOR","GDPHRWKD","TOT","IDX2010","A","1992",76.520127,
"NOR","GDPHRWKD","TOT","IDX2010","A","1993",78.314966,
"NOR","GDPHRWKD","TOT","IDX2010","A","1994",81.273689,
"NOR","GDPHRWKD","TOT","IDX2010","A","1995",83.871431,
"NOR","GDPHRWKD","TOT","IDX2010","A","1996",86.659724,
"NOR","GDPHRWKD","TOT","IDX2010","A","1997",88.936879,
"NOR","GDPHRWKD","TOT","IDX2010","A","1998",89.024403,
"NOR","GDPHRWKD","TOT","IDX2010","A","1999",90.042353,
"NOR","GDPHRWKD","TOT","IDX2010","A","2000",93.533506,
"NOR","GDPHRWKD","TOT","IDX2010","A","2001",96.859919,
"NOR","GDPHRWKD","TOT","IDX2010","A","2002",98.875836,
"NOR","GDPHRWKD","TOT","IDX2010","A","2003",101.846891,
"NOR","GDPHRWKD","TOT","IDX2010","A","2004",103.767227,
"NOR","GDPHRWKD","TOT","IDX2010","A","2005",104.843245,
"NOR","GDPHRWKD","TOT","IDX2010","A","2006",104.012086,
"NOR","GDPHRWKD","TOT","IDX2010","A","2007",102.197068,
"NOR","GDPHRWKD","TOT","IDX2010","A","2008",99.169969,
"NOR","GDPHRWKD","TOT","IDX2010","A","2009",99.447622,
"NOR","GDPHRWKD","TOT","IDX2010","A","2010",100,
"NOR","GDPHRWKD","TOT","IDX2010","A","2011",99.226874,
"NOR","GDPHRWKD","TOT","IDX2010","A","2012",99.986743,
"NOR","GDPHRWKD","TOT","IDX2010","A","2013",100.689584,
"NOR","GDPHRWKD","TOT","IDX2010","A","2014",101.282949,
"NOR","GDPHRWKD","TOT","IDX2010","A","2015",102.69895,
"NOR","GDPHRWKD","TOT","IDX2010","A","2016",103.469858,
"NOR","GDPHRWKD","TOT","IDX2010","A","2017",105.225164,
"POL","GDPHRWKD","TOT","IDX2010","A","1993",47.75505,
"POL","GDPHRWKD","TOT","IDX2010","A","1994",50.752277,
"POL","GDPHRWKD","TOT","IDX2010","A","1995",53.866823,
"POL","GDPHRWKD","TOT","IDX2010","A","1996",56.449023,
"POL","GDPHRWKD","TOT","IDX2010","A","1997",59.256515,
"POL","GDPHRWKD","TOT","IDX2010","A","1998",61.277397,
"POL","GDPHRWKD","TOT","IDX2010","A","1999",66.809772,
"POL","GDPHRWKD","TOT","IDX2010","A","2000",70.919021,
"POL","GDPHRWKD","TOT","IDX2010","A","2001",73.361479,
"POL","GDPHRWKD","TOT","IDX2010","A","2002",77.383135,
"POL","GDPHRWKD","TOT","IDX2010","A","2003",80.861738,
"POL","GDPHRWKD","TOT","IDX2010","A","2004",84.047266,
"POL","GDPHRWKD","TOT","IDX2010","A","2005",85.372252,
"POL","GDPHRWKD","TOT","IDX2010","A","2006",87.790214,
"POL","GDPHRWKD","TOT","IDX2010","A","2007",90.051986,
"POL","GDPHRWKD","TOT","IDX2010","A","2008",90.791908,
"POL","GDPHRWKD","TOT","IDX2010","A","2009",93.71887,
"POL","GDPHRWKD","TOT","IDX2010","A","2010",100,"B"
"POL","GDPHRWKD","TOT","IDX2010","A","2011",104.691939,
"POL","GDPHRWKD","TOT","IDX2010","A","2012",106.525361,
"POL","GDPHRWKD","TOT","IDX2010","A","2013",108.279251,
"POL","GDPHRWKD","TOT","IDX2010","A","2014",109.618419,
"POL","GDPHRWKD","TOT","IDX2010","A","2015",111.70248,
"POL","GDPHRWKD","TOT","IDX2010","A","2016",114.397968,
"POL","GDPHRWKD","TOT","IDX2010","A","2017",119.546716,
"PRT","GDPHRWKD","TOT","IDX2010","A","1970",43.081129,
"PRT","GDPHRWKD","TOT","IDX2010","A","1971",45.135655,
"PRT","GDPHRWKD","TOT","IDX2010","A","1972",49.009252,
"PRT","GDPHRWKD","TOT","IDX2010","A","1973",54.951432,
"PRT","GDPHRWKD","TOT","IDX2010","A","1974",51.673614,
"PRT","GDPHRWKD","TOT","IDX2010","A","1975",47.222384,
"PRT","GDPHRWKD","TOT","IDX2010","A","1976",49.888244,
"PRT","GDPHRWKD","TOT","IDX2010","A","1977",52.364367,
"PRT","GDPHRWKD","TOT","IDX2010","A","1978",54.350172,
"PRT","GDPHRWKD","TOT","IDX2010","A","1979",57.122693,
"PRT","GDPHRWKD","TOT","IDX2010","A","1980",58.98616,
"PRT","GDPHRWKD","TOT","IDX2010","A","1981",60.165176,
"PRT","GDPHRWKD","TOT","IDX2010","A","1982",62.092511,
"PRT","GDPHRWKD","TOT","IDX2010","A","1983",59.785898,
"PRT","GDPHRWKD","TOT","IDX2010","A","1984",59.312798,
"PRT","GDPHRWKD","TOT","IDX2010","A","1985",61.707802,
"PRT","GDPHRWKD","TOT","IDX2010","A","1986",64.554646,
"PRT","GDPHRWKD","TOT","IDX2010","A","1987",66.367823,
"PRT","GDPHRWKD","TOT","IDX2010","A","1988",69.548687,
"PRT","GDPHRWKD","TOT","IDX2010","A","1989",71.62483,
"PRT","GDPHRWKD","TOT","IDX2010","A","1990",73.319244,
"PRT","GDPHRWKD","TOT","IDX2010","A","1991",77.148201,
"PRT","GDPHRWKD","TOT","IDX2010","A","1992",79.918921,
"PRT","GDPHRWKD","TOT","IDX2010","A","1993",79.820653,
"PRT","GDPHRWKD","TOT","IDX2010","A","1994",80.334564,
"PRT","GDPHRWKD","TOT","IDX2010","A","1995",81.663318,
"PRT","GDPHRWKD","TOT","IDX2010","A","1996",83.081161,
"PRT","GDPHRWKD","TOT","IDX2010","A","1997",84.757374,
"PRT","GDPHRWKD","TOT","IDX2010","A","1998",85.683858,
"PRT","GDPHRWKD","TOT","IDX2010","A","1999",87.578355,
"PRT","GDPHRWKD","TOT","IDX2010","A","2000",88.48607,
"PRT","GDPHRWKD","TOT","IDX2010","A","2001",89.417229,
"PRT","GDPHRWKD","TOT","IDX2010","A","2002",90.082716,
"PRT","GDPHRWKD","TOT","IDX2010","A","2003",90.443718,
"PRT","GDPHRWKD","TOT","IDX2010","A","2004",92.434513,
"PRT","GDPHRWKD","TOT","IDX2010","A","2005",93.47143,
"PRT","GDPHRWKD","TOT","IDX2010","A","2006",95.145878,
"PRT","GDPHRWKD","TOT","IDX2010","A","2007",96.630576,
"PRT","GDPHRWKD","TOT","IDX2010","A","2008",97.138971,
"PRT","GDPHRWKD","TOT","IDX2010","A","2009",96.875859,
"PRT","GDPHRWKD","TOT","IDX2010","A","2010",100,
"PRT","GDPHRWKD","TOT","IDX2010","A","2011",101.360496,
